title,tag,artist,year,views,features,lyrics,id,language_cld3,language_ft,language
Steal My Show,pop,TobyMac,2012,2839,{},"[Verse 1]
Another cold night
Another late flight
It's almost show time, and Diverse City's waitin' on me
We got a packed house
The crowd is callin' out
They want the beat to drop, but what we really need is You

[Chorus]
If You wanna steal my show, I'll sit back and watch You go
If You got something to say, go on and take it away
Need You to steal my show, can't wait to watch You
Go, oh, oh-oh
So take it away

[Post-Chorus]
(Ay-ay, ay-ay)
(Ay-ay, ay-ay, ay)
(Ay-ay, ay-ay)
(Ay-ay, ay-ay)
[Verse 2]
So now the crowd is hype
That you showed up tonight
Anticipatin', cravin', somethin' more than smoke and lights
So I'll step out the way
I'll give you center stage
Alright, spotlight
Give 'em what they came for

[Chorus]
If You wanna steal my show, I'll sit back and watch You go
If You got something to say, go on and take it away
Need You to steal my show, can't wait to watch You
Go, oh, oh-oh
So take it away

[Post-Chorus]
(Ay-ay, ay-ay)
(Ay-ay, ay-ay, ay)
(Ay-ay, ay-ay)
(Ay-ay, ay-ay)

[Bridge]
When You arrive, we come to life
Our hearts collide, they're beating in the same time
You're comin' through, all eyes on You
Our hearts collide they're beating in the same time
Beating in the same time
No matter who we are, no matter what we do
Every day we can choose
To say

[Chorus]
If You wanna steal my show, I'll sit back and watch You go
If You got something to say, go on and take it away
Need You to steal my show, can't wait to watch You (Watch You)
Go, oh, oh-oh
So take it away

[Post-Chorus]
My life (Ay-ay, ay-ay)
My plans (Ay-ay, ay-ay, ay)
My heart, it's all Yours, God (Ay-ay, ay-ay)
(Ay-ay, ay-ay) (Take it away)
My dreams (Ay-ay, ay-ay)
My fears (Ay-ay, ay-ay, ay)
My family, my career (Ay-ay, ay-ay)
(Ay-ay, ay-ay) Take it away

[Outro]
Take it away
(It's all yours, God)
So take it away
Take it away, ay, ay
It's You I wanna live for",141071,en,en,en
Golden,pop,Mariane,2018,34,{},"I ́ll step over the critics
Leave my judgment out
No, I don ́t need to ever find the perfect life
I rather fight this thunder
Than to never try
I ́ve managed to transform my fears into an art
No shame in my words
I ́m honest here
There is no blame
Cause now the past has disappeared
And this time is golden
No matter what happens from here this time is golden
No matter what happens from here",3802814,en,en,en
Boy-King,pop,Adorable,2015,30,{},"With a wave, a wave of dismay
I hired a poet, a guard, and a horse for the day
I, I'm building my throne
Of paper and stone
In my backyard

It's my God-given right
This power's an attempt to lie
My gold, my gold's in a tower
And a paper crown upon my head
I'm lying in state
For my boy-king is dead

Long live my boy-king
Long live my boy-king
Long live my boy-king",1064997,en,en,en
Shooting From the Hip,pop,Chicks on Speed,2003,85,{},"No one noticed you had disappeared
Its been two days no connection
Pile of hardware making hits
If the quality is high
At the party there's a place for you
On the guest list there's a place for you
In a somebody's arms

In the real world, its at your front door
Wanting everything and moving places
Worn to make the mind crash
Snaping into Making sense
Being off schedule with the world

In the cosmopolitan we see jeff koons
Celebrating yummy things, celebrating
And talking of his…of his suffering

Break through programfor senior executives guide to slow dance Tokyo
Unhealthy rise and danger, INB BSE chief impact
Officers, who's helping? fear of regional digital divide
Its mount fuji sitting above the clouds
Searching for consensus
Master bites the bullet
How clearly do you need?
Your customers company economy going public
We have both
Chorus:
It won't work
It doesn't make sense
It can't be done
Do it this way
No that way, stop!
It can't be done
Do it this way!
Do it this way!

It won't work
It doesn't make sense
It can't be done
Do it this way
No that way, stop
Imagine a different way
Do it this way

Tickets unused, toys of the mind
We think improvement, a better feeling
Generated, accelerating
That was a strange movie you took me through

He's a finder of strange things
Random, cardboard box
In the closet, left untouched
For a future functions
When the animal comes out
Voice of terror
Screaming at you
Screaming at you
What you think is real
Nation in the grip of phone fever
Three, the big three
Shooting from the hip
This is no way to pick a president
Shooting from the hip
Cover feature, divided world
Shooting from the hip
Star bright, survival of the fittest
Shooting from the hip
Open market economy, Microsoft 8
Shooting from the hip
Deal in human rights, lost connection

Chorus",1635751,en,en,en
Goodnight Oh My Darling,pop,Toni Carroll,1958,4,{},"[Verse 1]
Goodnight, oh my darling
Goodnight
Wish that you were here to hold me tight
I'd make you comfy-cozy
It would be a heaven, just for you and me

[Verse 2]
Sleep tight, oh my darling
Sleep tight
For I know dear, that all through the night
I'll hold your hand in dreamland
'Till then, oh my darling
Goodnight

[Outro]
Sleep tight, oh my darling
Sleep tight
I know dear, that all through the night
I'll hold your hand in dreamland
Goodnight, oh my darling
Sleep tight, oh my darling
Goodnight, oh my darling
Goodnight",7386804,en,en,en
Here We Are,pop,Bloom 06,2008,153,{},"In these times where money glows
For the prize the mind blind folds
In this race to disgrace…the vanishing of faith
Take your seat to nowhere
And forget who brought you here
Call my name
Use your brain…
To unveil the truth again

Here we are shining stars
We’re glowing in the dark
Here we are
Shining stars
Shining stars

Here we are shining stars
We’re glowing in the dark
Here we are
Shining stars
Shining stars
Here we are shining stars
Until the night is gone
Here we are
Shining stars
Shining stars
In these times where money glows
For the prize the mind blind folds
In this race to disgrace…the vanishing of faith
Take your seat to nowhere
And forget who brought you here
Call my name
Use your brain…
To unveil the truth again

Here we are shining stars
We’re glowing in the dark
Here we are
Shining stars
Shining stars
Here we are shining stars
Until the night is gone
Here we are
Shining stars
Shining stars

Here we are shining stars
We’re glowing in the dark
Here we are
Shining stars
Shining stars
Buried dreams for the rain
Will not come back your way
Don’t sit down if you can dance
Don’t throw away your chance

Every touch and every smile
Makes the meaning of your time
Every breath has an end
But what counts is how it’s spent

Here we are shining stars
We’re glowing in the dark
Here we are
Shining stars
Shining stars
Here we are shining stars
Until the night is gone
Here we are
Shining stars
Shining stars

In these times where money glows
For the prize the mind blind folds
In this race to disgrace…there’s the vanishing of faith
Take your seat and go nowhere
And forget who brought you here
Call my name
Use your brain…
To unveil the truth again",1217926,en,en,en
Time for Love,pop,Dabeull,2017,276,{},"[Chorus]
This is the time for love
This is the time for love
This is the time for love
This is the time for love
This is the time for love (for love)
This is the time for love (love, baby)

[Chorus]
This is the time for love
This is the time for love
This is the time for love
This is the time for love
This is the time for love (for love)
This is the time for love (love, baby)",3471050,en,en,en
Carbon County Line,pop,Jason Gallagher,2016,7,{},"An inconsistent speed in western lane
Travelling down the same road that I've always been
I need to take an exit from the shape I’m in
Without crossing
Carbon County Line

From the top of the mountain where we played our game
Bottom of the valley at the boar that cries your name
That's the dancing girls who always forget my feet change thing
I ain't crossing, Carbon County Line
No I ain’t crossing, Carbon County Line

Well there's a reason I'm finally seeing things as its for the first time
I watch it shine I think of all the time I wasted
If I can finally make it on my own

I've been hardly writing home, all these days
But I have you on my mind - and on my mind is where you'll stay
All the roads that lead me there
There's a million ways
To keep from crossing
Carbon County Line
Well, maybe I should never even leave my house
Maybe I should never say a thing out loud
Maybe it's just that I have been too proud
Keep from crossing Carbon County Line
And I've been crossing Carbon County Line

Well there’s a reason I’m finally seeing things as its for the first time
I watch it shine I think of all the time I wasted
If I can finally make it on my own

I've always been a few years behind
My heart never really seem to mind
Maybe I’ve been trying to make up all that time
So I've been crossing
Carbon County Line
Yes I've been crossing
Carbon County Line
Keep me from crossing",4739323,en,en,en
Heaven,pop,Danny Alexander (Pop),2018,187,{},"(Verse)
Oh, thinkin' about all our younger years
When there was only you and me
And we were young and wild and free
Now nothin' can take you away from me
'Cuz we've been down that road before
But that's over now

(Chorus)
Baby, you're all that I want
When you're lyin' here in my arms
I'm findin' it hard to believe
We're in heaven
Your love is all that I need
And I found it there in your heart
It isn't too hard to see
We're in heaven

[CHOPPED VOCALS]

(Verse)
Oh, once in your life you found someone
And they'll turn your world around
Bring you up when you're feelin' down
Yeah nothin' could change what you mean to me
Oh there's lots that I could say
But just hold me now
(Chorus)
Baby, you're all that I want
When you're lyin' here in my arms
I'm findin' it hard to believe
We're in heaven
Your love is all that I need
And I found it there in your heart
It isn't too hard to see
We're in heaven

[CHOPPED VOCALS]

(Chorus)
Baby, you're all that I want
When you're lyin' here in my arms
I'm findin' it hard to believe
We're in heaven
Your love is all that I need
And I found it there in your heart
It isn't too hard to see
We're in heaven",3855616,en,en,en
Tonight Wont Let Me Wander,pop,Gas Giants,1999,41,{},"I thought the river was safe for now
I could never think like you
Seem like derailing a train of thought
Is impossible to do
Each little image a runaway car

I've got one more frame, one more frame to choose
Tonight won't let me wander far from you
If I do……
Tonight won't let me wander far from you

I've been sinking in knee deep tar
Now its sticking in my shoes
Dreaming it's over and all right now
Feels beautifully untrue
If the kids going over the bridge look down

They could see me here, see me here, see me here confused
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far from you
Filling it over with stinking ground
I can see it in my head
Leaches and lovers all six feet down
And they're always playing dead
We can't see to the surface so help me out

I've got one more try, one more try, one more try, one more try or two
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far from you
If I do...
Tonight won't let me wander far, wander far, wander far from you",1160912,en,en,en
